userid;age;gender;photoid;x;y;annotation;status;phrase length;validator_userid;validator_age;validator_gender
100;3;male;img24;350;438;The very narrow building with the red door, sandwiched between Deacon's House Cafe and Elgin Cashmere.  There's a large blue sign next to the door.;correct;147;104;2;female
100;3;male;img24;356;419;The very narrow building with the red door, sandwiched between Deacon's House Cafe and Elgin Cashmere.  There's a large blue sign next to the door.;correct;147;114;7;female
100;3;male;img24;356;438;The very narrow building with the red door, sandwiched between Deacon's House Cafe and Elgin Cashmere.  There's a large blue sign next to the door.;correct;147;116;3;female
101;2;male;img11;692;368;Look at the large stone pillar across the street to the right;correct;61;102;2;male
101;2;male;img11;701;378;Look at the large stone pillar across the street to the right;correct;61;113;2;female
101;2;male;img11;691;385;Look at the large stone pillar across the street to the right;correct;61;116;3;female
101;2;male;img09;0;0;Look at the side of the building that is above the cafe tables;ambiguous;62;112;2;male
101;2;male;img09;155;347;Look at the side of the building that is above the cafe tables;correct;62;114;7;female
101;2;male;img09;314;415;Look at the side of the building that is above the cafe tables;correct;62;115;2;female
101;2;male;img19;355;375;Look at the small church to the right of the do-not-enter signs;correct;63;104;2;female
101;2;male;img19;0;0;Look at the small church to the right of the do-not-enter signs;ambiguous;63;122;3;female
101;2;male;img19;355;373;Look at the small church to the right of the do-not-enter signs;correct;63;121;2;female
101;2;male;img14;270;402;Look at the domed building in the distance at the end of the street;correct;67;105;3;female
101;2;male;img14;270;375;Look at the domed building in the distance at the end of the street;correct;67;107;2;female
101;2;male;img14;273;397;Look at the domed building in the distance at the end of the street;correct;67;111;2;male
101;2;male;img16;448;314;Look at the restaurant with the red facing;correct;42;108;2;male
101;2;male;img16;446;213;Look at the restaurant with the red facing;correct;42;117;2;male
101;2;male;img16;446;213;Look at the restaurant with the red facing;correct;42;117;2;male
101;2;male;img16;462;240;Look at the restaurant with the red facing;correct;42;238;2;male
102;2;male;img10;339;323;Red fronted store, with hanging baskets, called 'the elephant house'. Property probably not large enough to house an elephant.  It's opposite you.;correct;146;101;2;male
102;2;male;img10;338;329;Red fronted store, with hanging baskets, called 'the elephant house'. Property probably not large enough to house an elephant.  It's opposite you.;correct;146;108;2;male
102;2;male;img10;343;320;Red fronted store, with hanging baskets, called 'the elephant house'. Property probably not large enough to house an elephant.  It's opposite you.;correct;146;115;2;female
102;2;male;img16;454;251;Red thing, between subway and Thai basil. Dodgy looking place, I would avoid it to be honest.;correct;94;105;3;female
102;2;male;img16;460;320;Red thing, between subway and Thai basil. Dodgy looking place, I would avoid it to be honest.;correct;94;107;2;female
102;2;male;img16;456;284;Red thing, between subway and Thai basil. Dodgy looking place, I would avoid it to be honest.;correct;94;111;2;male
102;2;male;img02;725;291;This one is harder because it isn't red. Look at the not red house on the opposite side of the road to us. There are green plants, and a black fence.;correct;149;113;2;female
102;2;male;img02;736;339;This one is harder because it isn't red. Look at the not red house on the opposite side of the road to us. There are green plants, and a black fence.;correct;149;114;7;female
102;2;male;img02;0;0;This one is harder because it isn't red. Look at the not red house on the opposite side of the road to us. There are green plants, and a black fence.;ambiguous;149;116;3;female
102;2;male;img08;355;389;The property opposite us, with a red postbox out front, and a green door. There are steps up to the door. A black fence runs along the front of it.;correct;147;104;2;female
102;2;male;img08;338;368;The property opposite us, with a red postbox out front, and a green door. There are steps up to the door. A black fence runs along the front of it.;correct;147;117;2;male
102;2;male;img08;342;372;The property opposite us, with a red postbox out front, and a green door. There are steps up to the door. A black fence runs along the front of it.;correct;147;124;2;female
102;2;male;img20;477;335;The building on the corner. Called 'Amarone' Lookslike it has a black/slate frontage, the property wraps around the corner.;correct;124;112;2;male
102;2;male;img20;0;0;The building on the corner. Called 'Amarone' Lookslike it has a black/slate frontage, the property wraps around the corner.;ambiguous;124;122;3;female
102;2;male;img20;478;334;The building on the corner. Called 'Amarone' Lookslike it has a black/slate frontage, the property wraps around the corner.;correct;124;121;2;female
104;2;female;img04;764;265;Look at the nearest houses on right side. It's black and white.;correct;63;108;2;male
104;2;female;img04;728;292;Look at the nearest houses on right side. It's black and white.;correct;63;121;2;female
104;2;female;img04;768;258;Look at the nearest houses on right side. It's black and white.;correct;63;124;2;female
104;2;female;img05;518;254;Look at the light brown building on our right hand side.There is a statue of a person on the roof.;correct;98;107;2;female
104;2;female;img05;501;197;Look at the light brown building on our right hand side.There is a statue of a person on the roof.;correct;98;116;3;female
104;2;female;img05;611;230;Look at the light brown building on our right hand side.There is a statue of a person on the roof.;correct;98;120;2;female
104;2;female;img25;516;351;Look at the building with a red door in front of us.;correct;52;105;3;female
104;2;female;img25;491;374;Look at the building with a red door in front of us.;correct;52;111;2;male
104;2;female;img25;502;328;Look at the building with a red door in front of us.;correct;52;115;2;female
104;2;female;img12;0;0;Look at the Elephant House in front of us. The red one.;ambiguous;55;114;7;female
104;2;female;img12;473;304;Look at the Elephant House in front of us. The red one.;correct;55;117;2;male
104;2;female;img12;0;0;Look at the Elephant House in front of us. The red one.;cantfind;55;114;7;female
104;2;female;img07;440;231;Look at the building on our left hand side with a white wall and a white tower.;correct;79;112;2;male
104;2;female;img07;464;245;Look at the building on our left hand side with a white wall and a white tower.;correct;79;113;2;female
104;2;female;img07;470;222;Look at the building on our left hand side with a white wall and a white tower.;correct;79;125;2;female
105;3;female;img26;0;0;the facade (built from stones) with the two white garage doors;ambiguous;62;117;2;male
105;3;female;img15;368;202;the two towers in the background with the red banners;correct;53;107;2;female
105;3;female;img15;366;237;the two towers in the background with the red banners;correct;53;108;2;male
105;3;female;img15;369;233;the two towers in the background with the red banners;correct;53;116;3;female
105;3;female;img21;247;400;the large glass front of the festival theatre;correct;45;111;2;male
105;3;female;img21;264;283;the large glass front of the festival theatre;correct;45;120;2;female
105;3;female;img21;242;318;the large glass front of the festival theatre;correct;45;121;2;female
105;3;female;img22;401;335;the facade belong to the second entrance from the corner, featuring a white door;correct;80;113;2;female
105;3;female;img22;444;408;the facade belong to the second entrance from the corner, featuring a white door;correct;80;114;7;female
105;3;female;img22;478;404;the facade belong to the second entrance from the corner, featuring a white door;correct;80;115;2;female
105;3;female;img32;402;307;the wooden building in cream and brown with a balcony;correct;53;112;2;male
105;3;female;img32;391;323;the wooden building in cream and brown with a balcony;correct;53;124;2;female
105;3;female;img32;373;313;the wooden building in cream and brown with a balcony;correct;53;125;2;female
